# spec1d,lambda1d,ivar1d,EW_spec_slitloss_cor,spec1d_slitloss_cor,err_slitloss_cor,OneSigUppLimFluxSpec_slitloss_coor				
# big artifact here that appears between 7700-8200A that shouldn't be there, Spencer needs to look at it 
1.751052497595032055e-19,7.617759765625000000e+03,2.063588109830563172e+36,6.450174676806645380e+01,2.768521757499684656e-19,1.100619659038262792e-18,1.650929488557394092e-18
-5.298574157119956054e-19,7.618089843750000000e+03,2.398166749768172397e+36,5.983334676619610093e+01,-8.377371813728863670e-19,1.020960842405151623e-18,1.531441263607727242e-18
-6.509329304406583843e-21,7.618419921875000000e+03,2.732692970457289958e+36,5.605154197479321709e+01,-1.029165021079093989e-20,9.564303620907207416e-19,1.434645543136081016e-18
-5.972050368884249080e-19,7.618750000000000000e+03,3.345822861547238152e+36,5.065607219845427522e+01,-9.442179149881684542e-19,8.643652568318136558e-19,1.296547885247720436e-18
-2.286473473173907233e-19,7.619080078125000000e+03,4.027242295111053005e+36,4.617204440650243669e+01,-3.615055269400503634e-19,7.878524585467995863e-19,1.181778687820199187e-18
-4.709918161240956466e-19,7.619410156250000000e+03,4.616534468181254488e+36,4.312458642305043099e+01,-7.446670458679851139e-19,7.358524378537023134e-19,1.103778656780553181e-18
3.757229823648278814e-19,7.619740234375000000e+03,5.302616397199830354e+36,4.023813831039171163e+01,5.940411569032602829e-19,6.865997943708920659e-19,1.029899691556338051e-18
-1.439433766918348412e-19,7.620069824218750000e+03,6.211077657372839885e+36,3.717915411721507724e+01,-2.275833367455563909e-19,6.344030972519184680e-19,9.516046458778776057e-19
-1.303169752916483057e-19,7.620399902343750000e+03,6.820776330742594203e+36,3.547856782527433239e+01,-2.060391575706580471e-19,6.053852985319680496e-19,9.080779477979519299e-19
-7.443546911500509195e-20,7.620729980468750000e+03,7.070620533855734186e+36,3.484610326075045350e+01,-1.176870573884112579e-19,5.945932972569779401e-19,8.918899458854670546e-19
7.346477430305644785e-20,7.621060058593750000e+03,7.074438018572173690e+36,3.483670022289255286e+01,1.161523291546987567e-19,5.944328493801430274e-19,8.916492740702144448e-19
-5.290693679255735622e-20,7.621390136718750000e+03,6.921607973939816234e+36,3.521919987735883950e+01,-8.364912293265283783e-20,6.009595972648895114e-19,9.014393958973343634e-19
-4.824328324675370023e-21,7.621720214843750000e+03,6.396646629032191109e+36,3.663589490646715774e+01,-7.627559967807819989e-21,6.251332433756695792e-19,9.376998650635044652e-19
8.031157062577688295e-20,7.622049804687500000e+03,5.537365058400650604e+36,3.937598277397715663e+01,1.269775354889774834e-19,6.718884821960670679e-19,1.007832723294100457e-18
3.738115481169532653e-19,7.622379882812500000e+03,4.478777162231891848e+36,4.378277224254856037e+01,5.910190617287644452e-19,7.470833314114327925e-19,1.120624997117149189e-18
3.728071178733845909e-19,7.622709960937500000e+03,3.475389475626807322e+36,4.970284442423353255e+01,5.894309957016008345e-19,8.480999418532734091e-19,1.272149912779910066e-18
-1.312320387027787462e-19,7.623040039062500000e+03,3.010083506781260710e+36,5.340645018330731375e+01,-2.074859291361513469e-19,9.112960801287411057e-19,1.366944120193111755e-18
-3.416466159502980888e-19,7.623370117187500000e+03,3.118914710413234294e+36,5.246639625477703106e+01,-5.401643245611521804e-19,8.952555558617483797e-19,1.342883333792622666e-18
-3.561579183717933150e-19,7.623700195312500000e+03,3.448341077137987284e+36,4.989739541340860995e+01,-5.631075867070588060e-19,8.514196448706409364e-19,1.277129467305961549e-18
-3.105187573718038541e-19,7.624030273437500000e+03,3.710936786644957999e+36,4.809957134979021021e+01,-4.909492645573572421e-19,8.207426383234308059e-19,1.231113957485146209e-18
1.788023668766877214e-19,7.624359863281250000e+03,3.487906621673990402e+36,4.961357928547226948e+01,2.826975454307791414e-19,8.465767743189010191e-19,1.269865161478351673e-18
5.510383688596531235e-20,7.624689941406250000e+03,2.931853038908259584e+36,5.411428015699453198e+01,8.712255717634713372e-20,9.233740721728632402e-19,1.385061108259294957e-18
-1.497916799663049805e-19,7.625020019531250000e+03,2.314449335884445530e+36,6.090586915272643154e+01,-2.368298641238416352e-19,1.039261730094573517e-18,1.558892595141860082e-18
-2.750250451398370831e-19,7.625350097656250000e+03,1.813553151408391224e+36,6.880465794520796408e+01,-4.348315212552037387e-19,1.174041990524672329e-18,1.761062985787008494e-18
1.804520967412083169e-19,7.625680175781250000e+03,1.441822967972157204e+36,7.716618229646043403e+01,2.853058698700493846e-19,1.316718096857218402e-18,1.975077145285827603e-18
3.402186053339836680e-19,7.626009765625000000e+03,1.262551978505878566e+36,8.246285200114546399e+01,5.379065518977757983e-19,1.407097336126050994e-18,2.110646004189076780e-18
-4.381076334256431941e-19,7.626339843750000000e+03,1.268875282412133504e+36,8.225712298374496356e+01,-6.926751293473215362e-19,1.403586897845987324e-18,2.105380346768980985e-18
-6.432958591194165311e-19,7.626669921875000000e+03,1.499002548432348811e+36,7.568011768402433859e+01,-1.017090341339066786e-18,1.291360769203294960e-18,1.937041153804942728e-18
9.665228733841564743e-20,7.627000000000000000e+03,1.881908823676899369e+36,6.754352079446019275e+01,1.528132142103254232e-19,1.152522692049740277e-18,1.728784038074610320e-18
-2.796512046644905659e-19,7.627330078125000000e+03,2.487835234003368297e+36,5.874517166157522752e+01,-4.421457641549786616e-19,1.002392865991609026e-18,1.503589298987413347e-18
3.876770781898449165e-19,7.627660156250000000e+03,2.922870338783376843e+36,5.419736961996117230e+01,6.129413180510557681e-19,9.247918616279122926e-19,1.387187792441868631e-18
6.181475025400141783e-20,7.627990234375000000e+03,2.921213464475627328e+36,5.421273746296124330e+01,9.773292419710809694e-20,9.250540894119710817e-19,1.387581134117956334e-18
-7.500353530942426849e-19,7.628319824218750000e+03,2.470074415614117474e+36,5.895599395173343993e+01,-1.185852050002672933e-18,1.005990212865732231e-18,1.508985319298598347e-18
7.652784226137428131e-20,7.628649902343750000e+03,1.763753257195293548e+36,6.976925248491978948e+01,1.209952280963067596e-19,1.190501261266986294e-18,1.785751891900479730e-18
1.797618392490230384e-19,7.628979980468750000e+03,1.112756510053743095e+36,8.783809582059163290e+01,2.842145302968402557e-19,1.498817317618634911e-18,2.248225976427951884e-18
-1.970982156267215739e-19,7.629310058593750000e+03,7.027107546924073980e+35,1.105336939841076855e+02,-3.116244082209926308e-19,1.886081581983723216e-18,2.829122372975584053e-18
-2.020834764312895096e-18,7.629640136718750000e+03,5.799294659359681793e+35,1.216733306662284093e+02,-3.195064123432063874e-18,2.076161754090872385e-18,3.114242631136308385e-18
-5.467319930148779303e-19,7.629970214843750000e+03,5.590183076629075531e+35,1.239281506191845779e+02,-8.644169265408947165e-19,2.114636668215894578e-18,3.171955002323841868e-18
-1.086700197540967083e-18,7.630299804687500000e+03,6.892238135521972211e+35,1.116099329151439150e+02,-1.718139887241212956e-18,1.904445886590543957e-18,2.856668829885815551e-18
3.578428483409594005e-19,7.630629882812500000e+03,1.056188558422420954e+36,9.015965788021586036e+01,5.657715646779685215e-19,1.538431079579028483e-18,2.307646619368542821e-18
3.740011211978904669e-19,7.630959960937500000e+03,1.840520961572413482e+36,6.829872562764522570e+01,5.913187884359486433e-19,1.165409060677754692e-18,1.748113591016632230e-18
2.431706461341769589e-19,7.631290039062500000e+03,2.776319513312275569e+36,5.560940669616689291e+01,3.844677561251636591e-19,9.488860271851828577e-19,1.423329040777774287e-18
-8.337196783758128649e-19,7.631620117187500000e+03,3.297070069476501678e+36,5.102921598682807058e+01,-1.318162118159915209e-18,8.707323617508315962e-19,1.306098542626247394e-18
-2.112963196800734646e-19,7.631950195312500000e+03,3.260929287335768270e+36,5.131121443497040246e+01,-3.340724844728103671e-19,8.755442164895841868e-19,1.313316324734376184e-18
5.196743937027685304e-20,7.632280273437500000e+03,2.769362418188877366e+36,5.567921288292186688e+01,8.216371969187576450e-20,9.500771586709903185e-19,1.425115738006485285e-18
-2.426278163821634946e-20,7.632609863281250000e+03,2.050535759816918976e+36,6.470670878230072276e+01,-3.836095088817877083e-20,1.104117009629921417e-18,1.656175514444882030e-18
6.264318209480160764e-19,7.632939941406250000e+03,1.375199727051123483e+36,7.901328090538011395e+01,9.904272591865035729e-19,1.348235895103353544e-18,2.022353842655030509e-18
4.277155586672731708e-19,7.633270019531250000e+03,9.513996026357874465e+35,9.499516501162192128e+01,6.762446196318073064e-19,1.620941313439548683e-18,2.431411970159323218e-18
4.496757327701001209e-19,7.633600097656250000e+03,7.249994907421239999e+35,1.088213560782307354e+02,7.109650063053415795e-19,1.856863260673739049e-18,2.785294891010608573e-18
1.899714401105332613e-19,7.633930175781250000e+03,6.479065987940646862e+35,1.151136388897009368e+02,3.003565375520764909e-19,1.964231053168333883e-18,2.946346579752500439e-18
9.423800093102002508e-20,7.634259765625000000e+03,7.754387760455441662e+35,1.052226480697452047e+02,1.489960788263831448e-19,1.795457035575373871e-18,2.693185553363061191e-18
7.620454512617661543e-19,7.634589843750000000e+03,1.068343565379485609e+36,8.964529795373042020e+01,1.204840754300324112e-18,1.529654345997735631e-18,2.294481518996603158e-18
-2.368464196331821117e-19,7.634919921875000000e+03,1.588079001764121427e+36,7.352701457751709313e+01,-3.744687648376907880e-19,1.254621491188402072e-18,1.881932236782602819e-18
-8.361465174462034276e-19,7.635250000000000000e+03,2.365578892444614655e+36,6.024406467878861093e+01,-1.321999100076536371e-18,1.027969089957639269e-18,1.541953634936458711e-18
-3.528399100354579953e-19,7.635580078125000000e+03,3.110717797145569486e+36,5.253547670350888410e+01,-5.578616113389153216e-19,8.964343037831474787e-19,1.344651455674721218e-18
3.359647081977793943e-19,7.635910156250000000e+03,3.474274213487452324e+36,4.971082123455970958e+01,5.311808787429604993e-19,8.482360534270106294e-19,1.272354080140516088e-18
3.055013516193509090e-19,7.636240234375000000e+03,3.334923407260774883e+36,5.073878371658840081e+01,4.830164372943549955e-19,8.657765972597658737e-19,1.298664895889648714e-18
-1.125275171166149982e-18,7.636569824218750000e+03,2.776143050430460270e+36,5.561117404749747806e+01,-1.779129294425162564e-18,9.489161842230358870e-19,1.423374276334553734e-18
-6.302584066408770789e-19,7.636899902343750000e+03,2.065836877793692518e+36,6.446663050158483088e+01,-9.964773266528832575e-19,1.100020455835585368e-18,1.650030683753377955e-18
7.855375410212623420e-20,7.637229980468750000e+03,1.444202611210790111e+36,7.710258191004672312e+01,1.241983193900294582e-19,1.315632857478181422e-18,1.973449286217272518e-18
5.391196603980928262e-19,7.637560058593750000e+03,1.024792435038215740e+36,9.153033016117845477e+01,8.523813602150197782e-19,1.561819420734358718e-18,2.342729131101537980e-18
-9.153043394688767140e-19,7.637890136718750000e+03,8.614950963407564829e+35,9.982896751706768157e+01,-1.447152488022956346e-18,1.703422460570837532e-18,2.555133690856256491e-18
-1.537213912488893278e-18,7.638220214843750000e+03,9.408355043058197738e+35,9.552699917760901371e+01,-2.430429794938656991e-18,1.630016217109031922e-18,2.445024325663548076e-18
-3.037309468639378203e-19,7.638549804687500000e+03,1.200877211401895614e+36,8.455390751813466466e+01,-4.802173184263177216e-19,1.442777870769775724e-18,2.164166806154663393e-18
-1.270321984423023662e-18,7.638879882812500000e+03,1.728464079724652078e+36,7.047787564143769146e+01,-2.008457232284921022e-18,1.202592787713825116e-18,1.803889181570737192e-18
-1.482155304148323099e-19,7.639209960937500000e+03,2.517444137368909928e+36,5.839868436287859765e+01,-2.343378746875919436e-19,9.964806116471828348e-19,1.494720917470774348e-18
-5.352181397861165109e-19,7.639540039062500000e+03,3.344791653217323846e+36,5.066388029884563338e+01,-8.462128160300652838e-19,8.644984896390020354e-19,1.296747734458503005e-18
-1.646566045504581007e-20,7.639870117187500000e+03,4.013450779192630515e+36,4.625130741614708541e+01,-2.603322246706226682e-20,7.892049556654142838e-19,1.183807433498121666e-18
-3.474366641278833489e-20,7.640200195312500000e+03,4.300166936242713343e+36,4.468279450874121750e+01,-5.493187470462759522e-20,7.624407790679390516e-19,1.143661168601908626e-18
-1.215516953737228510e-19,7.640530273437500000e+03,4.082266646281604684e+36,4.585981516534197056e+01,-1.921807106099411258e-19,7.825247634351695491e-19,1.173787145152754516e-18
1.985330261356746857e-19,7.640859863281250000e+03,3.363353795836187809e+36,5.052388145158039379e+01,3.138929319330924198e-19,8.621096321077964549e-19,1.293164448161694634e-18
2.709758121113176404e-20,7.641189941406250000e+03,2.395213406291963480e+36,5.987022322701911037e+01,4.284294346495541996e-20,1.021590080523050749e-18,1.532385120784576123e-18
3.847425178268817448e-19,7.641520019531250000e+03,1.714108329141916390e+36,7.077238831011297293e+01,6.083015975259898168e-19,1.207618177710554436e-18,1.811427266565831751e-18
1.524263267911380249e-18,7.641850097656250000e+03,1.265649835912143471e+36,8.236187041102779460e+01,2.409954028886106497e-18,1.405374245995111019e-18,2.108061368992666431e-18
3.212360512652443349e-19,7.642180175781250000e+03,1.062753966130992253e+36,8.988073539667188072e+01,5.078939657392234901e-19,1.533671711280986623e-18,2.300507566921479549e-18
6.160285035999164623e-19,7.642509765625000000e+03,1.037337673092162557e+36,9.097517697052782637e+01,9.739789742447640183e-19,1.552346615019422516e-18,2.328519922529133871e-18
6.315753766120215230e-21,7.642839843750000000e+03,1.275128710572751294e+36,8.205517426398743908e+01,9.985595372228660962e-21,1.400140964329148326e-18,2.100211446493722199e-18
1.603864342835336600e-18,7.643169921875000000e+03,1.741517236386739188e+36,7.021325320181964003e+01,2.535808226946993580e-18,1.198077426907960718e-18,1.797116140361941270e-18
1.274292482285720108e-18,7.643500000000000000e+03,2.377950283708598098e+36,6.008714912041799039e+01,2.014734833748085778e-18,1.025291575673061938e-18,1.537937363509593004e-18
5.930796472675852384e-19,7.643830078125000000e+03,2.918931754481173877e+36,5.423392219616348342e+01,9.376954201234259596e-19,9.254155731701970388e-19,1.388123359755295462e-18
6.502576834168209697e-19,7.644160156250000000e+03,3.161949064610831815e+36,5.210813738306939769e+01,1.028097413980078929e-18,8.891424383574408985e-19,1.333713657536161251e-18
5.382518079570716567e-19,7.644490234375000000e+03,3.194311193172945822e+36,5.184350707003740411e+01,8.510092320986062062e-19,8.846269432042978290e-19,1.326940414806446647e-18
8.173455674971056342e-20,7.644819824218750000e+03,3.143798847711974995e+36,5.225833987681701842e+01,1.292273641206954437e-19,8.917054048775512660e-19,1.337558107316327092e-18
-8.623090635877015159e-19,7.645149902343750000e+03,2.924715584892869976e+36,5.418026996333485812e+01,-1.363363695554860055e-18,9.245000832003698223e-19,1.386750124800555022e-18
-6.792427241271599161e-19,7.645479980468750000e+03,2.510940450161100690e+36,5.847426583599443006e+01,-1.073924547066494109e-18,9.977702892038153729e-19,1.496655433805722963e-18
-1.192289304226990374e-19,7.645810058593750000e+03,2.045731780699672671e+36,6.478263941089960554e+01,-1.885082762807024372e-19,1.105412644969217740e-18,1.658118967453826802e-18
1.890668800278488784e-19,7.646140136718750000e+03,1.691364554834602461e+36,7.124663737866185897e+01,2.989263723952254748e-19,1.215710483334499371e-18,1.823565725001748863e-18
2.866285821145654853e-19,7.646470214843750000e+03,1.461752787859260238e+36,7.663832758520365473e+01,4.531774272874951811e-19,1.307711096249712342e-18,1.961566644374568224e-18
-4.626768695961895303e-19,7.646799804687500000e+03,1.351812621847508952e+36,7.969383673584989936e+01,-7.315206037101563715e-19,1.359848497298167472e-18,2.039772745947250919e-18
-4.435112030933950416e-19,7.647129882812500000e+03,1.447587356252722652e+36,7.701238862717633538e+01,-7.012185055247250406e-19,1.314093852641656935e-18,1.971140778962485402e-18
-5.990004654889086855e-19,7.647459960937500000e+03,1.770045506396366395e+36,6.964513240820289752e+01,-9.470565980952160277e-19,1.188383349685348779e-18,1.782575024528023168e-18
-8.956849011259654308e-19,7.647790039062500000e+03,2.381286714486176865e+36,6.004504018749629068e+01,-1.416132948633432309e-18,1.024573053745874640e-18,1.536859580618811960e-18
-6.977756783190666116e-19,7.648120117187500000e+03,3.186030875077668931e+36,5.191083255889408576e+01,-1.103226288151646375e-18,8.857757455283104036e-19,1.328663618292465702e-18
3.832475324002995653e-21,7.648450195312500000e+03,3.959299496946218900e+36,4.656652251132882014e+01,6.059379335659872992e-21,7.945835996241606334e-19,1.191875399436240806e-18
1.766943099592168486e-19,7.648780273437500000e+03,4.528820034666065982e+36,4.354020332261457327e+01,2.793645777156012822e-19,7.429442788225004205e-19,1.114416418233750631e-18
-2.561126788330234687e-19,7.649109863281250000e+03,4.858971008623750175e+36,4.203497857657369252e+01,-4.049299062675721340e-19,7.172600139804875401e-19,1.075890020970731310e-18
