# wave_nm transmission
7.120904083755756346e+02 9.990484499999999768e-01
7.121524193865302550e+02 9.989468500000000528e-01
7.122144303974848754e+02 9.983577999999999619e-01
7.122764414084394957e+02 9.980229999999999935e-01
7.123384524193940024e+02 9.983382499999999826e-01
7.124004634303486228e+02 9.987707000000000113e-01
7.124624744413032431e+02 9.989951999999999721e-01
7.125244854522578635e+02 9.990853499999999832e-01
7.125864964632123701e+02 9.991453500000000432e-01
7.126485074741669905e+02 9.991107000000000182e-01
7.127105184851216109e+02 9.985908500000000299e-01
7.127725294960762312e+02 9.974233500000000419e-01
7.128345405070308516e+02 9.964231000000000060e-01
7.128965515179854719e+02 9.963063500000000072e-01
7.129585625289399786e+02 9.966178999999999455e-01
7.130205735398945990e+02 9.970269000000000492e-01
7.130825845508492193e+02 9.974068000000000378e-01
7.131445955618038397e+02 9.976294500000000287e-01
7.132066065727583464e+02 9.979439999999999422e-01
7.132686175837129667e+02 9.983287000000000688e-01
7.133306285946675871e+02 9.984258999999999773e-01
7.133926396056222075e+02 9.981104499999999824e-01
7.134546506165768278e+02 9.979570500000000122e-01
7.135166616275314482e+02 9.985140000000000127e-01
7.135786726384859548e+02 9.990595499999999074e-01
7.136406836494405752e+02 9.985558999999999408e-01
7.137026946603951956e+02 9.967673999999999701e-01
7.137647056713498159e+02 9.953775999999999735e-01
7.138267166823043226e+02 9.962344000000000754e-01
7.138887276932589430e+02 9.979228500000000279e-01
7.139507387042135633e+02 9.984440999999999455e-01
7.140127497151681837e+02 9.979201500000000058e-01
7.140747607261228040e+02 9.974045999999999745e-01
7.141367717370773107e+02 9.974743999999999833e-01
7.141987827480319311e+02 9.974263500000000171e-01
7.142607937589865514e+02 9.966086499999999848e-01
7.143228047699411718e+02 9.962132500000000501e-01
7.143848157808957922e+02 9.971880499999999925e-01
7.144468267918502988e+02 9.981214000000000475e-01
7.145088378028049192e+02 9.980720999999999066e-01
7.145708488137595396e+02 9.974970499999999962e-01
7.146328598247141599e+02 9.964410999999999685e-01
7.146948708356687803e+02 9.945688000000000306e-01
7.147568818466232869e+02 9.930426500000000267e-01
7.148188928575779073e+02 9.937724999999999476e-01
7.148809038685325277e+02 9.957979500000000428e-01
7.149429148794871480e+02 9.960647499999999432e-01
7.150049258904417684e+02 9.940577500000000732e-01
7.150669369013962751e+02 9.919245999999999341e-01
7.151289479123508954e+02 9.921703499999999787e-01
7.151909589233055158e+02 9.947213500000000597e-01
7.152529699342601361e+02 9.968768000000000074e-01
7.153149809452147565e+02 9.973316500000000140e-01
7.153769919561692632e+02 9.973330499999999432e-01
7.154390029671238835e+02 9.976901499999999423e-01
7.155010139780785039e+02 9.976251499999999606e-01
7.155630249890331243e+02 9.967953000000000507e-01
7.156250359999877446e+02 9.958137000000000238e-01
7.156870470109422513e+02 9.954252000000000100e-01
7.157490580218968717e+02 9.955232000000000525e-01
7.158110690328514920e+02 9.944790000000000019e-01
7.158730800438061124e+02 9.925383500000000137e-01
7.159350910547607327e+02 9.925303999999999238e-01
7.159971020657152394e+02 9.950006500000000420e-01
7.160591130766698598e+02 9.971412499999999790e-01
7.161211240876244801e+02 9.970505000000000617e-01
7.161831350985791005e+02 9.949961000000000499e-01
7.162451461095337208e+02 9.928212000000000703e-01
7.163071571204882275e+02 9.917093000000000158e-01
7.163691681314428479e+02 9.901253999999999333e-01
7.164311791423974682e+02 9.886273500000000158e-01
7.164931901533520886e+02 9.894107000000000873e-01
7.165552011643067090e+02 9.898869000000000140e-01
7.166172121752612156e+02 9.856384499999999438e-01
7.166792231862158360e+02 9.743237000000000148e-01
7.167412341971704564e+02 9.588944999999999830e-01
7.168032452081250767e+02 9.544972999999999930e-01
7.168652562190796971e+02 9.659079999999999888e-01
7.169272672300342037e+02 9.745062500000000183e-01
7.169892782409888241e+02 9.692199000000000231e-01
7.170512892519434445e+02 9.617734499999999187e-01
7.171133002628980648e+02 9.651234499999999938e-01
7.171753112738526852e+02 9.696987500000000537e-01
7.172373222848071919e+02 9.565220000000000944e-01
7.172993332957618122e+02 9.327081999999999873e-01
7.173613443067164326e+02 9.243525500000000505e-01
7.174233553176710529e+02 9.408192499999999958e-01
7.174853663286255596e+02 9.643870999999999416e-01
7.175473773395801800e+02 9.713270499999999696e-01
7.176093883505348003e+02 9.590181500000000137e-01
7.176713993614894207e+02 9.357707500000000955e-01
7.177334103724440411e+02 9.156539000000000206e-01
7.177954213833986614e+02 9.213241999999999265e-01
7.178574323943531681e+02 9.491880999999999791e-01
7.179194434053077885e+02 9.740891999999999884e-01
7.179814544162624088e+02 9.841945500000000013e-01
7.180434654272170292e+02 9.768769999999999953e-01
7.181054764381715358e+02 9.501154499999999725e-01
7.181674874491261562e+02 9.287233500000000586e-01
7.182294984600807766e+02 9.421660499999999772e-01
7.182915094710353969e+02 9.661934999999999274e-01
7.183535204819900173e+02 9.612230999999999970e-01
7.184155314929446376e+02 9.191468499999999597e-01
7.184775425038991443e+02 8.842514500000000499e-01
7.185395535148537647e+02 8.918102000000001084e-01
7.186015645258083850e+02 8.935695000000000165e-01
7.186635755367630054e+02 8.709192999999999518e-01
7.187255865477175121e+02 8.675509500000000429e-01
7.187875975586721324e+02 8.987537500000000179e-01
7.188496085696267528e+02 9.457089000000000745e-01
7.189116195805813732e+02 9.791609999999999481e-01
7.189736305915359935e+02 9.884330000000000060e-01
7.190356416024905002e+02 9.740913499999999114e-01
7.190976526134451206e+02 9.330196499999999782e-01
7.191596636243997409e+02 8.957053999999999849e-01
7.192216746353543613e+02 8.986773999999999596e-01
7.192836856463089816e+02 9.170966000000000395e-01
7.193456966572634883e+02 9.168625999999999721e-01
7.194077076682181087e+02 9.163599000000000050e-01
7.194697186791727290e+02 9.330385999999999402e-01
7.195317296901273494e+02 9.513615500000000003e-01
7.195937407010819697e+02 9.636460000000000026e-01
7.196557517120364764e+02 9.676883000000000568e-01
7.197177627229910968e+02 9.577174500000000812e-01
7.197797737339457171e+02 9.437807000000000279e-01
7.198417847449003375e+02 9.436905499999999059e-01
7.199037957558549579e+02 9.570971999999999813e-01
7.199658067668094645e+02 9.562262500000000554e-01
7.200278177777640849e+02 9.219410000000000105e-01
7.200898287887187053e+02 8.785217499999999902e-01
7.201518397996733256e+02 8.777495500000001005e-01
7.202138508106279460e+02 9.241166000000000658e-01
7.202758618215824526e+02 9.631517499999999732e-01
7.203378728325370730e+02 9.625016499999999864e-01
7.203998838434916934e+02 9.335587999999999109e-01
7.204618948544463137e+02 9.148506000000000693e-01
7.205239058654009341e+02 9.238102500000000550e-01
7.205859168763554408e+02 9.224785500000000082e-01
7.206479278873100611e+02 9.138520999999999450e-01
7.207099388982646815e+02 9.365574500000000135e-01
7.207719499092193018e+02 9.703766499999999517e-01
7.208339609201739222e+02 9.833978500000000178e-01
7.208959719311284289e+02 9.766815500000000094e-01
7.209579829420830492e+02 9.684664499999999787e-01
7.210199939530376696e+02 9.732523500000000993e-01
7.210820049639922900e+02 9.812984000000000151e-01
7.211440159749469103e+02 9.848579499999999820e-01
7.212060269859014170e+02 9.890478000000000325e-01
7.212680379968560374e+02 9.939021999999999579e-01
7.213300490078106577e+02 9.965649999999999231e-01
7.213920600187652781e+02 9.969000000000000083e-01
7.214540710297198984e+02 9.958073000000000619e-01
7.215160820406744051e+02 9.925511499999999376e-01
7.215780930516290255e+02 9.853496999999999950e-01
7.216401040625836458e+02 9.761287499999999895e-01
7.217021150735382662e+02 9.730552000000000090e-01
7.217641260844928865e+02 9.783916999999999753e-01
7.218261370954473932e+02 9.847690000000000055e-01
7.218881481064020136e+02 9.894543000000000088e-01
7.219501591173566339e+02 9.932974500000000262e-01
7.220121701283112543e+02 9.959936499999999526e-01
7.220741811392658747e+02 9.976236000000000548e-01
7.221361921502203813e+02 9.981257000000000046e-01
7.221982031611750017e+02 9.958727499999999733e-01
7.222602141721296221e+02 9.870087499999999903e-01
7.223222251830842424e+02 9.701827499999999826e-01
7.223842361940387491e+02 9.606311000000000710e-01
7.224462472049933695e+02 9.713037500000000213e-01
7.225082582159479898e+02 9.875722499999999293e-01
7.225702692269026102e+02 9.941291999999999351e-01
7.226322802378572305e+02 9.900087499999999929e-01
7.226942912488118509e+02 9.761272500000000019e-01
7.227563022597663576e+02 9.654532999999999587e-01
7.228183132707209779e+02 9.716297000000000406e-01
7.228803242816755983e+02 9.856048499999999768e-01
7.229423352926302186e+02 9.938468000000000302e-01
7.230043463035847253e+02 9.954955999999999250e-01
7.230663573145393457e+02 9.930647000000000224e-01
7.231283683254939660e+02 9.849333000000000116e-01
7.231903793364485864e+02 9.633036499999999558e-01
7.232523903474032068e+02 9.286822500000000424e-01
7.233144013583578271e+02 9.082473499999998978e-01
7.233764123693123338e+02 9.110633000000000203e-01
7.234384233802669542e+02 9.030796500000000115e-01
7.235004343912215745e+02 8.927990500000000385e-01
7.235624454021761949e+02 9.092200500000000574e-01
7.236244564131307015e+02 9.372207999999999650e-01
7.236864674240853219e+02 9.640025500000000136e-01
7.237484784350399423e+02 9.838442499999999757e-01
7.238104894459945626e+02 9.910514500000000560e-01
7.238725004569491830e+02 9.881348000000000908e-01
7.239345114679036897e+02 9.707140499999999950e-01
7.239965224788583100e+02 9.367282000000000108e-01
7.240585334898129304e+02 9.040429500000000118e-01
7.241205445007675507e+02 9.063763000000000236e-01
7.241825555117221711e+02 9.412529499999999771e-01
7.242445665226766778e+02 9.615449499999999539e-01
7.243065775336312981e+02 9.421672000000000935e-01
7.243685885445859185e+02 9.181430999999999898e-01
7.244305995555405389e+02 9.285817999999999017e-01
7.244926105664951592e+02 9.537081999999998949e-01
7.245546215774496659e+02 9.616137000000000157e-01
7.246166325884042863e+02 9.605278500000000719e-01
7.246786435993589066e+02 9.629497000000000195e-01
7.247406546103135270e+02 9.693211000000000466e-01
7.248026656212681473e+02 9.781752000000000224e-01
7.248646766322226540e+02 9.822188499999999767e-01
7.249266876431772744e+02 9.792320999999999387e-01
7.249886986541318947e+02 9.754488500000000339e-01
7.250507096650865151e+02 9.727673000000000014e-01
7.251127206760411354e+02 9.676960000000000006e-01
7.251747316869956421e+02 9.460105500000000056e-01
7.252367426979502625e+02 9.133060500000000914e-01
7.252987537089048828e+02 8.955975499999999645e-01
7.253607647198595032e+02 9.025218499999999588e-01
7.254227757308141236e+02 9.311524500000000204e-01
7.254847867417686302e+02 9.665998000000000090e-01
7.255467977527232506e+02 9.875712500000000116e-01
7.256088087636778710e+02 9.901221000000000050e-01
7.256708197746324913e+02 9.789588499999999360e-01
7.257328307855871117e+02 9.628075499999999565e-01
7.257948417965416184e+02 9.573456000000000188e-01
7.258568528074962387e+02 9.674828500000000053e-01
7.259188638184508591e+02 9.799204000000000248e-01
7.259808748294054794e+02 9.838713000000000042e-01
7.260428858403600998e+02 9.794274499999999772e-01
7.261048968513146065e+02 9.729703499999999838e-01
7.261669078622692268e+02 9.698738499999999263e-01
7.262289188732238472e+02 9.703815499999999261e-01
7.262909298841784675e+02 9.717503000000000668e-01
7.263529408951330879e+02 9.685443499999999428e-01
7.264149519060875946e+02 9.519927999999999724e-01
7.264769629170422149e+02 9.275993499999999337e-01
7.265389739279968353e+02 9.101477000000000039e-01
7.266009849389514557e+02 9.148274999999999046e-01
7.266629959499060760e+02 9.472420000000000284e-01
7.267250069608605827e+02 9.802312499999999984e-01
7.267870179718152031e+02 9.924752500000000310e-01
7.268490289827698234e+02 9.915100000000000025e-01
7.269110399937244438e+02 9.841877999999999460e-01
7.269730510046790641e+02 9.758882499999999016e-01
7.270350620156335708e+02 9.750541499999999528e-01
7.270970730265881912e+02 9.822701499999999530e-01
7.271590840375428115e+02 9.837442499999999868e-01
7.272210950484974319e+02 9.675815000000000943e-01
7.272831060594519386e+02 9.393199999999999328e-01
7.273451170704065589e+02 9.285288999999999904e-01
7.274071280813611793e+02 9.470946499999999268e-01
7.274691390923157996e+02 9.614076499999999470e-01
7.275311501032704200e+02 9.522933499999999274e-01
7.275931611142250404e+02 9.354729499999999698e-01
7.276551721251795470e+02 9.215046499999999252e-01
7.277171831361341674e+02 9.073650500000000063e-01
7.277791941470887878e+02 9.053736000000000006e-01
7.278412051580434081e+02 9.289602500000000429e-01
7.279032161689979148e+02 9.600167500000000853e-01
7.279652271799525352e+02 9.782288999999999568e-01
7.280272381909071555e+02 9.837538000000000116e-01
7.280892492018617759e+02 9.838631500000000196e-01
7.281512602128163962e+02 9.833730499999999708e-01
7.282132712237710166e+02 9.815808000000000311e-01
7.282752822347255233e+02 9.805189500000000002e-01
7.283372932456801436e+02 9.849869499999999167e-01
7.283993042566347640e+02 9.920328499999999661e-01
7.284613152675893843e+02 9.962757499999999045e-01
7.285233262785438910e+02 9.972461000000000242e-01
7.285853372894985114e+02 9.950636499999999662e-01
7.286473483004531317e+02 9.858618000000000103e-01
7.287093593114077521e+02 9.648088000000000219e-01
7.287713703223623725e+02 9.450614000000000514e-01
7.288333813333168791e+02 9.490749499999999728e-01
7.288953923442714995e+02 9.665816499999999589e-01
7.289574033552261199e+02 9.662671000000000454e-01
7.290194143661807402e+02 9.395082999999999629e-01
7.290814253771353606e+02 9.170009999999999550e-01
7.291434363880898673e+02 9.269620999999999000e-01
7.292054473990444876e+02 9.485303999999999958e-01
7.292674584099991080e+02 9.610076000000000729e-01
7.293294694209537283e+02 9.688079499999999733e-01
7.293914804319083487e+02 9.725496499999999322e-01
7.294534914428628554e+02 9.695959999999999024e-01
7.295155024538174757e+02 9.671795999999999172e-01
7.295775134647720961e+02 9.733593000000000384e-01
7.296395244757267164e+02 9.837768499999999250e-01
7.297015354866813368e+02 9.909398999999999846e-01
7.297635464976358435e+02 9.931264499999999940e-01
7.298255575085904638e+02 9.916361999999999677e-01
7.298875685195450842e+02 9.867527000000000381e-01
7.299495795304997046e+02 9.766211499999999379e-01
7.300115905414543249e+02 9.699955999999999579e-01
7.300736015524088316e+02 9.750681999999999405e-01
7.301356125633634520e+02 9.804262000000000254e-01
7.301976235743180723e+02 9.734445000000000459e-01
7.302596345852726927e+02 9.551608999999999794e-01
7.303216455962273130e+02 9.388783999999998908e-01
7.303836566071818197e+02 9.316505500000000772e-01
7.304456676181364401e+02 9.365788500000000738e-01
7.305076786290910604e+02 9.572683499999999901e-01
7.305696896400456808e+02 9.792589999999999906e-01
7.306317006510003011e+02 9.906258000000000008e-01
7.306937116619548078e+02 9.948550999999999922e-01
7.307557226729094282e+02 9.928527499999999506e-01
7.308177336838640485e+02 9.833429499999999379e-01
7.308797446948186689e+02 9.691874000000000322e-01
7.309417557057732893e+02 9.578892500000000254e-01
7.310037667167277959e+02 9.553507500000000263e-01
7.310657777276824163e+02 9.623808000000000362e-01
7.311277887386370367e+02 9.722965500000000372e-01
7.311897997495916570e+02 9.773623000000000172e-01
7.312518107605462774e+02 9.761772499999999964e-01
7.313138217715007841e+02 9.760490500000000846e-01
7.313758327824554044e+02 9.819379500000000593e-01
7.314378437934100248e+02 9.860894000000000048e-01
7.314998548043646451e+02 9.823648000000000380e-01
7.315618658153192655e+02 9.770448999999999939e-01
7.316238768262737722e+02 9.754523499999999681e-01
7.316858878372283925e+02 9.710832000000000352e-01
7.317478988481830129e+02 9.620215999999999212e-01
