index,slit,targetnum,name,ra,dec,pmra,pmdec,mag,priority,epoch,type,wave_start,wave_end,side,mask,ID,ID_Fink,ID_bino,ID_3DHST,id,zspec,z_Lya,z_fink,z_bouw,photoz,flux_Lya,EW_Lya,FWHM_kms_Lya,Hmag,Jmag,lmass,Reference
497,194,484,3DHST_25880,189.121597,62.268584999999995,0,0,0.001000000047497451,240.9998779296875,2000,TARGET,7709.957372429001,10232.55454135421,B,2020A_2,3DHST_25880,,,,,,,,,0.789,,,,,24.37053955685629,,
498,225,578,3DHST_26111,189.112213,62.269856000000004,0,0,0.001000000047497451,350.0,2000,TARGET,7705.021815397847,10227.621583328782,B,2020A_2,3DHST_26111,,,,,,,,,0.88,,,,,24.604923468524145,,
499,437,1166,3DHST_31291,189.106354,62.297706999999996,0,0,0.001000000047497451,988.0000610351562,2000,TARGET,7510.103172260767,10032.79021858136,B,2020A_2,3DHST_31291,,,,,,,,,0.9057,,,,,25.50042570787269,,
500,230,589,3DHST_30351,189.09996,62.292267,0,0,0.001000000047497451,363.0,2000,TARGET,7551.518966762857,10074.187822972808,B,2020A_2,3DHST_30351,,,,,,,,,0.9217,,,,,24.62779957717943,,
501,30,75,z5_GND_29527,189.100662,62.220226000000004,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7481.619215678737,10004.316289014194,A,2020A_3,z5_GND_29527,,,,,,,5.13,5.24,,,,,25.58,,,
502,53,104,z5_GND_28891,189.116974,62.222080000000005,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7532.8855368416625,10055.55961919264,A,2020A_3,z5_GND_28891,,,,,,,5.32,5.43,,,,,26.37,,,
503,33,78,z5_GND_27366,189.132629,62.22673399999999,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7578.571932444251,10101.225377031764,A,2020A_3,z5_GND_27366,,,,,,,5.37,5.3,,,,,26.41,,,
504,21,99,z5_GND_15486,189.313858,62.259865000000005,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7682.749534194882,10205.355544414602,B,2020A_3,z5_GND_15486,,,,,,,5.48,5.56,,,,,26.08,,,
505,35,80,z5_GND_26558,189.125916,62.22916,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7553.5799810349545,10076.244453996516,A,2020A_3,z5_GND_26558,,,,,,,5.22,5.3,,,,,25.55,,,
506,28,73,z5_GND_32925,189.156342,62.210011,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7677.137485126614,10199.74793489876,A,2020A_3,z5_GND_32925,,,,,,,5.36,5.43,,,,,26.23,,,
507,48,204,3DHST_Q_33464,189.40472,62.312931999999996,0,0,0.001000000047497451,,2000,TARGET,7449.6769396901955,9972.388904584324,B,2020A_3,,,,,3DHST_Q_33464,,,,,1.423,,,,,,10.52,
508,51,97,z5_GNW_17295,188.985779,62.220367,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7103.89863205763,9626.764328744785,A,2020A_3,z5_GNW_17295,,,,,,,5.47,6.03,,,,,25.98,,,
509,20,42,z5_GNW_11071,188.972427,62.173115,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7121.693773466255,9644.556208586213,A,2020A_3,z5_GNW_11071,,,,,,,5.02,5.12,,,,,26.39,,,
510,62,122,z8_GNW_13554,189.039001,62.189418999999994,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7318.549710626358,9841.322169111689,A,2020A_3,z8_GNW_13554,,,,,,,7.47,7.41,,,,,26.72,,,
511,21,43,z5_GNW_13514,188.967331,62.18912099999999,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7083.406170496756,9606.28384279976,A,2020A_3,z5_GNW_13514,,,,,,,5.22,5.18,,,,,26.13,,,
512,16,38,z5_GNW_10657,189.13021899999998,62.17078000000001,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7642.914234440695,10165.543617960591,A,2020A_3,z5_GNW_10657,,,,,,,5.12,5.06,,,,,26.0,,,
513,17,39,z5_GNW_11014,189.073074,62.172878000000004,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7452.5822821728525,9975.29660885481,A,2020A_3,z5_GNW_11014,,,,,,,5.34,5.3,,,,,26.11,,,
514,36,81,z5_GND_25578,189.149429,62.231865,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7627.497522827817,10150.128902538236,A,2020A_3,z5_GND_25578,,,,,,,5.13,5.3,,,,,25.98,,,
515,15,37,z5_GNW_7248,189.089371,62.149795999999995,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7538.122875121422,10060.801946045802,A,2020A_3,z5_GNW_7248,,,,,,,5.11,5.12,,,,,26.3,,,
516,13,50,z5_GND_20890,189.340775,62.244845999999995,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7577.4160750809415,10100.069013306003,B,2020A_3,z5_GND_20890,,,,,,,5.26,5.18,,,,,26.61,,,
517,22,44,z6_GNW_14534,188.985962,62.195339000000004,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7136.479522926233,9659.332804293888,A,2020A_3,z6_GNW_14534,,,,,,,5.6,5.49,,,,,26.04,,,
518,25,131,3DHST_Q_11004,189.359313,62.196220999999994,0,0,0.001000000047497451,,2000,TARGET,7465.123561158347,9987.828277179267,B,2020A_3,,,,,3DHST_Q_11004,,,,,1.0959999999999999,,,,,,10.12,
519,54,105,z5_GND_22796,189.088608,62.239491,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7418.618658844957,9941.342865707527,A,2020A_3,z5_GND_22796,,,,,,,5.17,5.62,,,,,25.87,,,
520,40,85,z5_GND_23450,189.139206,62.237736,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7586.896760031808,10109.546006459499,A,2020A_3,z5_GND_23450,,,,,,,5.5,5.36,,,,,26.43,,,
521,15,52,z5_GND_14554,189.332275,62.26747099999999,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7631.044864538712,10153.673959918762,B,2020A_3,z5_GND_14554,,,,,,,5.51,5.49,,,,,26.82,,,
522,16,53,z5_GND_11088,189.315125,62.273216000000005,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7694.011339301656,10216.612484973715,B,2020A_3,z5_GND_11088,,,,,,,5.1,5.06,,,,,25.62,,,
523,19,94,z5_GNW_25352,189.40725700000002,62.290123,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7412.417299912547,9935.144524327876,B,2020A_3,z5_GNW_25352,,,,,,,5.3,5.82,,,,,26.42,,,
524,22,108,z8_GNW_25541,189.513046,62.288695999999995,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7063.829782419096,9586.712460686893,B,2020A_3,z8_GNW_25541,,,,,,,7.56,7.24,,,,,26.91,,,
525,4,30,z5_GNW_22312,189.339706,62.309031999999995,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7657.227506951614,10179.846525428558,B,2020A_3,z5_GNW_22312,,,,,,,5.24,5.3,,,,,25.98,,,
526,3,29,z5_GNW_23086,189.45169099999998,62.304168999999995,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7284.6815101398315,9807.466545164189,B,2020A_3,z5_GNW_23086,,,,,,,5.32,5.3,,,,,26.94,,,
527,7,33,z6_GNW_20715,189.33985900000002,62.319981000000006,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7670.776457509676,10193.39018668229,B,2020A_3,z6_GNW_20715,,,,,,,5.54,5.49,,,,,25.73,,,
528,23,109,z8_GNW_20826,189.40116899999998,62.319225,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7469.496335492915,9992.199930583067,B,2020A_3,z8_GNW_20826,,,,,,,7.97,7.58,,,,,25.66,,,
529,5,31,z5_GNW_23042,189.415009,62.333538,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7443.372343259654,9966.088898526219,B,2020A_3,z5_GNW_23042,,,,,,,5.09,5.18,,,,,25.61,,,
530,12,49,z5_GND_18617,189.35343899999998,62.250774,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7542.411269811402,10065.079734147816,B,2020A_3,z5_GND_18617,,,,,,,5.38,5.49,,,,,24.71,,,
531,14,51,z5_GND_23860,189.314392,62.236462,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7655.026106253077,10177.644685480147,B,2020A_3,z5_GND_23860,,,,,,,5.29,5.3,,,,,25.23,,,
532,11,48,z5_GND_25573,189.328232,62.231685999999996,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7604.325410622308,10126.966647263567,B,2020A_3,z5_GND_25573,,,,,,,5.09,5.24,,,,,26.93,,,
533,24,111,z7_GND_18323,189.371399,62.252140000000004,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7484.922536043048,10007.616578310544,B,2020A_3,z7_GND_18323,,,,,,,7.33,6.77,,,,,26.0,,,
534,10,47,z5_GND_28421,189.32153300000002,62.223774,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7617.984070637084,10140.61949955188,B,2020A_3,z5_GND_28421,,,,,,,5.29,5.69,,,,,26.82,,,
535,17,56,z5_GND_38172,189.303299,62.192223,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7646.317559136114,10168.942210398549,B,2020A_3,z5_GND_38172,,,,,,,5.27,5.36,,,,,25.46,,,
536,52,103,z5_GND_7334,189.17301899999998,62.296448,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7632.346223411662,10154.975139137649,A,2020A_3,z5_GND_7334,,,,,,,5.55,5.49,,,,,26.21,,,
537,58,118,z7_GND_7831,189.177307,62.29105,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7652.110805388921,10174.730772380395,A,2020A_3,z7_GND_7831,,,,,,,7.33,7.24,,,,,26.44,,,
538,27,72,z5_GND_44411,189.159821,62.287952000000004,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7597.927388294936,10120.571359539152,A,2020A_3,z5_GND_44411,,,,,,,5.41,5.3,,,,,26.95,,,
539,24,69,z5_GND_44836,189.180756,62.282238,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7672.853386872336,10195.463931500786,A,2020A_3,z5_GND_44836,,,,,,,5.29,5.43,,,,,26.04,,,
540,23,68,z5_GND_12062,189.188843,62.26991700000001,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7712.890261060093,10235.482861050501,A,2020A_3,z5_GND_12062,,,,,,,5.27,5.18,,,,,26.46,,,
541,18,64,z5_GND_18697,189.302582,62.251148,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7709.97485331039,10232.568767689345,B,2020A_3,z5_GND_18697,,,,,,,5.45,5.56,,,,,25.84,,,
542,55,106,z5_GND_17752,189.091812,62.253738,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7412.423490020082,9935.150012976137,A,2020A_3,z5_GND_17752,,,,,,,5.46,5.49,,,,,26.88,,,
543,49,95,z5_GND_17752,189.091812,62.253738,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7412.423490020082,9935.150012976137,A,2020A_3,z5_GND_17752,,,,,,,5.46,5.43,,,,,26.93,,,
545,64,128,z7_GND_20984,189.133713,62.244597999999996,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7560.7371935577075,10083.397869849914,A,2020A_3,z7_GND_20984,,,,,,,7.12,7.16,,,,,26.94,,,
546,46,91,z5_GND_21873,189.12416100000002,62.24221800000001,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7532.17129275533,10054.844776488133,A,2020A_3,z5_GND_21873,,,,,,,5.34,5.3,,,,,26.62,,,
547,8,45,z5_GND_32576,189.305771,62.210899,0,0,0.001000000047497451,3.9998779296875,2000,TARGET,7656.651439780617,10179.270292155259,B,2020A_3,z5_GND_32576,,,,,,,5.26,5.24,,,,,25.18,,,
549,98,241,3DHST_11593,189.102158,62.199467000000006,0,0,0.001000000047497451,55.0,2000,TARGET,7512.7867495461305,10035.47142567723,A,2020A_3,3DHST_11593,,,,,,,,,0.7822,,,,,23.70876072377966,,
550,93,368,3DHST_9890,189.341583,62.191742000000005,0,0,0.001000000047497451,234.0,2000,TARGET,7519.303972038685,10041.984973493063,B,2020A_3,3DHST_9890,,,,,,,,,0.9272,,,,,24.333891546759315,,
551,83,324,3DHST_23215,189.398849,62.256111,0,0,0.001000000047497451,177.0,2000,TARGET,7399.252087267251,9921.984271850171,B,2020A_3,3DHST_23215,,,,,,,,,0.9052,,,,,24.180275045878645,,
552,78,311,3DHST_20637,189.31572,62.243393000000005,0,0,0.001000000047497451,155.9998779296875,2000,TARGET,7658.209321838015,10180.826349722194,B,2020A_3,3DHST_20637,,,,,,,,,0.9201,,,,,24.12316887070968,,
553,199,696,3DHST_19328,189.346405,62.237453,0,0,0.001000000047497451,622.0,2000,TARGET,7550.750951109588,10073.41586297382,B,2020A_3,3DHST_19328,,,,,,,,,0.8505,,,,,25.00873176459114,,
554,114,424,3DHST_17506,189.330139,62.228522999999996,0,0,0.001000000047497451,309.0,2000,TARGET,7594.662090230652,10117.307715182049,B,2020A_3,3DHST_17506,,,,,,,,,0.8263,,,,,24.51281263017405,,
555,180,639,3DHST_17302,189.31485,62.227546999999994,0,0,0.001000000047497451,557.0,2000,TARGET,7643.9809302054855,10166.60467511187,B,2020A_3,3DHST_17302,,,,,,,,,0.8043,,,,,24.94166304365423,,
556,117,430,3DHST_14185,189.437225,62.212067000000005,0,0,0.001000000047497451,316.0,2000,TARGET,7224.06952001779,9746.880365802455,B,2020A_3,3DHST_14185,,,,,,,,,0.9237,,,,,24.52641459149743,,
557,84,330,3DHST_24036,189.37866200000002,62.260020999999995,0,0,0.001000000047497451,184.0,2000,TARGET,7470.102588866612,9992.803261915622,B,2020A_3,3DHST_24036,,,,,,,,,0.8872,,,,,24.191766596636896,,
558,106,404,3DHST_15546,189.31999199999998,62.218662,0,0,0.001000000047497451,284.0,2000,TARGET,7617.721162781942,10140.356917326795,B,2020A_3,3DHST_15546,,,,,,,,,0.8977,,,,,24.468332678016445,,
559,200,697,3DHST_14885,189.298187,62.215454,0,0,0.001000000047497451,622.9999389648438,2000,TARGET,7686.304848546972,10208.910302514034,B,2020A_3,3DHST_14885,,,,,,,,,0.8638,,,,,25.00933390827952,,
560,152,555,3DHST_13444,189.309418,62.208633,0,0,0.001000000047497451,464.0,2000,TARGET,7642.325544684851,10164.95088013504,B,2020A_3,3DHST_13444,,,,,,,,,0.9214,,,,,24.807671063610858,,
561,85,335,3DHST_11887,189.380676,62.201015000000005,0,0,0.001000000047497451,190.0,2000,TARGET,7399.3572382357515,9922.090828846065,B,2020A_3,3DHST_11887,,,,,,,,,0.7835,,,,,24.20719315571365,,
562,77,308,3DHST_10987,189.390244,62.196532999999995,0,0,0.001000000047497451,147.0,2000,TARGET,7363.213736278175,9885.963637068104,B,2020A_3,3DHST_10987,,,,,,,,,0.9039,,,,,24.093699569278012,,
563,79,313,3DHST_11208,189.300385,62.197945,0,0,0.001000000047497451,159.0,2000,TARGET,7661.514957208388,10184.132453206219,B,2020A_3,3DHST_11208,,,,,,,,,0.9069,,,,,24.137203087338467,,
564,218,558,3DHST_13668,189.060745,62.209827000000004,0,0,0.001000000047497451,467.0,2000,TARGET,7363.560585309292,9886.311091981304,A,2020A_3,3DHST_13668,,,,,,,,,0.7852,,,,,24.813324527689986,,
565,141,510,3DHST_15382,189.293381,62.217898999999996,0,0,0.001000000047497451,412.9998779296875,2000,TARGET,7704.657183250791,10227.254371580617,B,2020A_3,3DHST_15382,,,,,,,,,0.8229,,,,,24.71439021577773,,
566,68,263,3DHST_25333,189.377289,62.266144,0,0,0.001000000047497451,82.0,2000,TARGET,7481.749833390147,10004.44539793232,B,2020A_3,3DHST_25333,,,,,,,,,0.8864,,,,,23.86445091085,,
567,184,657,3DHST_27345,189.31987,62.27599,0,0,0.001000000047497451,576.9999389648438,2000,TARGET,7681.713468026505,10204.320150110085,B,2020A_3,3DHST_27345,,,,,,,,,0.8131,,,,,24.963698653105194,,
568,252,866,3DHST_25804,189.456146,62.268475,0,0,0.001000000047497451,821.0,2000,TARGET,7225.588814450548,9748.3985455021,B,2020A_3,3DHST_25804,,,,,,,,,0.8966,,,,,25.299395560261303,,
569,55,218,3DHST_35973,189.341034,62.333808999999995,0,0,0.001000000047497451,13.0,2000,TARGET,7685.124501427382,10207.732982308728,B,2020A_3,3DHST_35973,,,,,,,,,0.7948,,,,,23.15743606441267,,
570,201,700,3DHST_35609,189.372543,62.329487,0,0,0.001000000047497451,627.0,2000,TARGET,7576.544206496691,10099.200834239953,B,2020A_3,3DHST_35609,,,,,,,,,0.8945,,,,,25.01578131142911,,
571,273,940,3DHST_34978,189.38961799999998,62.324001,0,0,0.001000000047497451,899.0,2000,TARGET,7513.520079462181,10036.204397045509,B,2020A_3,3DHST_34978,,,,,,,,,0.8376,,,,,25.394210332571394,,
572,75,294,3DHST_33106,189.418686,62.309624,0,0,0.001000000047497451,124.0,2000,TARGET,7399.720784231604,9922.454822796792,B,2020A_3,3DHST_33106,,,,,,,,,0.8108,,,,,24.02611027976191,,
573,73,287,3DHST_32810,189.32574499999998,62.307728000000004,0,0,0.001000000047497451,113.9998779296875,2000,TARGET,7701.223173759109,10223.822472512717,B,2020A_3,3DHST_32810,,,,,,,,,0.8189,,,,,23.996498648046142,,
574,107,405,3DHST_31002,189.445862,62.295834,0,0,0.001000000047497451,284.9998779296875,2000,TARGET,7293.112660196083,9815.893413204916,B,2020A_3,3DHST_31002,,,,,,,,,0.8923,,,,,24.4700639964651,,
575,189,676,3DHST_30288,189.446503,62.291813,0,0,0.001000000047497451,599.9999389648438,2000,TARGET,7285.9364803677345,9808.720215815832,B,2020A_3,3DHST_30288,,,,,,,,,0.8573,,,,,24.99102558202715,,
576,71,282,3DHST_31388,189.323608,62.29866,0,0,0.001000000047497451,107.9998779296875,2000,TARGET,7696.877726659904,10219.478466520331,B,2020A_3,3DHST_31388,,,,,,,,,0.9079,,,,,23.98245802203636,,
577,80,315,3DHST_30644,189.318604,62.29418199999999,0,0,0.001000000047497451,164.0,2000,TARGET,7707.738780706862,10230.334466932803,B,2020A_3,3DHST_30644,,,,,,,,,0.9299,,,,,24.14918721562927,,
578,170,602,3DHST_28984,189.41850300000002,62.284775,0,0,0.001000000047497451,515.0,2000,TARGET,7368.94830455495,9891.694679866345,B,2020A_3,3DHST_28984,,,,,,,,,0.8392,,,,,24.886105827158627,,
579,109,413,3DHST_29279,189.362778,62.286522,0,0,0.001000000047497451,296.9998779296875,2000,TARGET,7553.713857470048,10076.377912867814,B,2020A_3,3DHST_29279,,,,,,,,,0.8711,,,,,24.48841149654038,,
580,81,319,3DHST_28552,189.388748,62.282646,0,0,0.001000000047497451,172.0,2000,TARGET,7463.8824632524975,9986.586424892355,B,2020A_3,3DHST_28552,,,,,,,,,0.8463,,,,,24.167843881260435,,
581,212,730,3DHST_27623,189.431137,62.277264,0,0,0.001000000047497451,660.9999389648438,2000,TARGET,7318.318871248391,9841.087536575138,B,2020A_3,3DHST_27623,,,,,,,,,0.9085,,,,,25.072088807751022,,
582,57,220,3DHST_28548,189.323822,62.282497,0,0,0.001000000047497451,18.9998779296875,2000,TARGET,7676.494320419223,10199.103501764765,B,2020A_3,3DHST_28548,,,,,,,,,0.9177,,,,,23.242459764031363,,
583,67,262,3DHST_25261,189.52356,62.265266000000004,0,0,0.001000000047497451,80.9998779296875,2000,TARGET,7000.170715799073,9523.080812676586,B,2020A_3,3DHST_25261,,,,,,,,,0.8019,,,,,23.86163140901453,,
584,350,1195,3DHST_9767,189.283401,62.191525,0,0,0.001000000047497451,1185.0,2000,TARGET,7711.415108127641,10234.010954435258,B,2020A_3,3DHST_9767,,,,,,,,,0.8647,,,,,25.74802444656413,,
585,144,525,3DHST_36228,189.34896899999998,62.335754,0,0,0.001000000047497451,428.9998779296875,2000,TARGET,7661.836884607705,10184.455960138801,B,2020A_3,3DHST_36228,,,,,,,,,0.8131,,,,,24.73963612361498,,
586,139,503,3DHST_9166,189.299576,62.187939,0,0,0.001000000047497451,405.9998779296875,2000,TARGET,7654.510651521871,10177.132007740649,B,2020A_3,3DHST_9166,,,,,,,,,0.9064,,,,,24.69675711793764,,
587,284,989,3DHST_7363,189.331436,62.17878,0,0,0.001000000047497451,953.0,2000,TARGET,7540.420577706008,10063.093272246912,B,2020A_3,3DHST_7363,,,,,,,,,0.8587,,,,,25.45967858072505,,
588,197,511,3DHST_33638,189.20288100000002,62.313938,0,0,0.001000000047497451,413.9998779296875,2000,TARGET,7712.67749430981,10235.271530726779,A,2020A_3,3DHST_33638,,,,,,,,,0.8046,,,,,24.717231583698762,,
589,546,1517,3DHST_32937,189.18251,62.30838000000001,0,0,0.001000000047497451,1519.0,2000,TARGET,7651.277541722827,10173.898540029768,A,2020A_3,3DHST_32937,,,,,,,,,0.9009999999999999,,,,,27.13662045860385,,
590,185,476,3DHST_32673,189.168076,62.306789,0,0,0.001000000047497451,374.0,2000,TARGET,7605.429981950522,10128.071261863404,A,2020A_3,3DHST_32673,,,,,,,,,0.8384,,,,,24.646767599796014,,
591,181,465,3DHST_32305,189.140183,62.304615000000005,0,0,0.001000000047497451,360.0,2000,TARGET,7515.91930618732,10038.600243299506,A,2020A_3,3DHST_32305,,,,,,,,,0.7959,,,,,24.623492620517478,,
592,103,250,3DHST_31137,189.198669,62.29752,0,0,0.001000000047497451,65.0,2000,TARGET,7715.540423513295,10238.132418715135,A,2020A_3,3DHST_31137,,,,,,,,,0.9242,,,,,23.77289241807319,,
593,284,769,3DHST_30314,189.19026200000002,62.292103000000004,0,0,0.001000000047497451,704.9999389648438,2000,TARGET,7693.57616823437,10216.177739206558,A,2020A_3,3DHST_30314,,,,,,,,,0.9115,,,,,25.151451491676703,,
594,102,249,3DHST_34171,189.20114099999998,62.318160999999996,0,0,0.001000000047497451,63.9998779296875,2000,TARGET,7702.767227363346,10225.365910327408,A,2020A_3,3DHST_34171,,,,,,,,,0.7939,,,,,23.77191102491687,,
595,429,1188,3DHST_28780,189.18545500000002,62.28396600000001,0,0,0.001000000047497451,1178.0,2000,TARGET,7686.43333757122,10209.037877623536,A,2020A_3,3DHST_28780,,,,,,,,,0.8573,,,,,25.737887061316535,,
596,409,1126,3DHST_27296,189.134811,62.27581,0,0,0.001000000047497451,1109.0,2000,TARGET,7528.865532832261,10051.540037591216,A,2020A_3,3DHST_27296,,,,,,,,,0.7887,,,,,25.639698009435786,,
597,215,552,3DHST_26918,189.088837,62.273830000000004,0,0,0.001000000047497451,461.0,2000,TARGET,7379.906845942357,9902.647622123959,A,2020A_3,3DHST_26918,,,,,,,,,0.9225,,,,,24.80322373667931,,
598,298,812,3DHST_25253,189.168838,62.265831000000006,0,0,0.001000000047497451,757.9999389648438,2000,TARGET,7651.7356216386315,10174.355430665213,A,2020A_3,3DHST_25253,,,,,,,,,0.8341,,,,,25.222718959319533,,
599,465,1284,3DHST_24934,189.12114,62.264683,0,0,0.001000000047497451,1276.9998779296875,2000,TARGET,7496.314824244306,10019.00382041686,A,2020A_3,3DHST_24934,,,,,,,,,0.9122,,,,,25.912900323701983,,
600,112,273,3DHST_23438,189.151901,62.256741000000005,0,0,0.001000000047497451,93.9998779296875,2000,TARGET,7606.392787147267,10129.03285667368,A,2020A_3,3DHST_23438,,,,,,,,,0.7845,,,,,23.917136157499147,,
601,354,966,3DHST_22546,189.17478899999998,62.252956000000005,0,0,0.001000000047497451,928.0,2000,TARGET,7685.898378707206,10208.503098231447,A,2020A_3,3DHST_22546,,,,,,,,,0.9019,,,,,25.429623603871537,,
602,141,348,3DHST_28054,189.165527,62.280186,0,0,0.001000000047497451,207.0,2000,TARGET,7625.0327591434925,10147.664535024289,A,2020A_3,3DHST_28054,,,,,,,,,0.8959999999999999,,,,,24.245093183816596,,
603,318,873,3DHST_34958,189.192184,62.323956,0,0,0.001000000047497451,828.9999389648438,2000,TARGET,7667.627043558793,10190.241688012393,A,2020A_3,3DHST_34958,,,,,,,,,0.8809999999999999,,,,,25.320440333574,,
604,511,1424,3DHST_35634,189.208725,62.329784,0,0,0.001000000047497451,1424.0001220703125,2000,TARGET,7716.424347130083,10239.017767999036,A,2020A_3,3DHST_35634,,,,,,,,,0.8099,,,,,26.23255423938395,,
605,132,329,3DHST_36138,189.200119,62.334888,0,0,0.001000000047497451,182.9998779296875,2000,TARGET,7683.254691159659,10205.86321503353,A,2020A_3,3DHST_36138,,,,,,,,,0.8270000000000001,,,,,24.18852228559768,,
606,289,1004,3DHST_7020,189.32785,62.176388,0,0,0.001000000047497451,967.9999389648438,2000,TARGET,7550.045936035912,10072.714583303852,B,2020A_3,3DHST_7020,,,,,,,,,0.8521,,,,,25.479253078668737,,
607,76,301,3DHST_7243,189.28556799999998,62.177608,0,0,0.001000000047497451,135.9998779296875,2000,TARGET,7691.1531315668835,10213.759159775946,B,2020A_3,3DHST_7243,,,,,,,,,0.825,,,,,24.06280850074399,,
608,414,1399,3DHST_6601,189.305832,62.173862,0,0,0.001000000047497451,1399.0,2000,TARGET,7620.605899433043,10143.243532454637,B,2020A_3,3DHST_6601,,,,,,,,,0.7984,,,,,26.17274066299309,,
609,124,452,3DHST_6281,189.28604099999998,62.171935999999995,0,0,0.001000000047497451,341.9998779296875,2000,TARGET,7684.387593352024,10206.997172063077,B,2020A_3,3DHST_6281,,,,,,,,,0.8465,,,,,24.59373833869713,,
610,118,431,3DHST_5610,189.300522,62.167603,0,0,0.001000000047497451,316.9998779296875,2000,TARGET,7632.484195319701,10155.117200271676,B,2020A_3,3DHST_5610,,,,,,,,,0.8341,,,,,24.526765610285768,,
611,64,252,3DHST_5127,189.274689,62.16423,0,0,0.001000000047497451,68.0,2000,TARGET,7715.0838536189185,10237.68065980689,B,2020A_3,3DHST_5127,,,,,,,,,0.9156,,,,,23.786228787915448,,
612,211,728,3DHST_4425,189.304703,62.158806000000006,0,0,0.001000000047497451,659.0,2000,TARGET,7610.763479361248,10133.407062937194,B,2020A_3,3DHST_4425,,,,,,,,,0.8390000000000001,,,,,25.07110302413193,,
613,429,1459,3DHST_4131,189.306488,62.156521,0,0,0.001000000047497451,1460.0,2000,TARGET,7602.830154859013,10125.477513425349,B,2020A_3,3DHST_4131,,,,,,,,,0.847,,,,,26.361403121333968,,
614,333,1147,3DHST_3788,189.308121,62.153976,0,0,0.001000000047497451,1132.0,2000,TARGET,7595.1845815858,10117.835624256648,B,2020A_3,3DHST_3788,,,,,,,,,0.8367,,,,,25.6705447499404,,
615,149,543,3DHST_3463,189.29972800000002,62.151771999999994,0,0,0.001000000047497451,448.9998779296875,2000,TARGET,7621.126809986067,10143.766645177757,B,2020A_3,3DHST_3463,,,,,,,,,0.9135,,,,,24.787130469682737,,
616,221,765,3DHST_2942,189.291092,62.14735,0,0,0.001000000047497451,700.9999389648438,2000,TARGET,7646.010632311869,10168.64002051741,B,2020A_3,3DHST_2942,,,,,,,,,0.8540000000000001,,,,,25.147029188540927,,
617,237,817,3DHST_2614,189.27066000000002,62.144817,0,0,0.001000000047497451,764.9999389648438,2000,TARGET,7711.737696163595,10234.338357222226,B,2020A_3,3DHST_2614,,,,,,,,,0.7918,,,,,25.23808945463289,,
618,182,643,3DHST_2306,189.26474,62.141982999999996,0,0,0.001000000047497451,561.0,2000,TARGET,7729.05052627924,10251.64391881981,B,2020A_3,3DHST_2306,,,,,,,,,0.7729,,,,,24.949614920904175,,
619,91,217,3DHST_36690,189.209793,62.34233100000001,0,0,0.001000000047497451,8.0,2000,TARGET,7708.138867117571,10230.7369989771,A,2020A_3,3DHST_36690,,,,,,,,,0.8211,,,,,22.652525525991482,,
620,147,361,3DHST_36606,189.18099999999998,62.34005,0,0,0.001000000047497451,224.0,2000,TARGET,7615.478499795667,10138.1174905794,A,2020A_3,3DHST_36606,,,,,,,,,0.8162,,,,,24.304373894251587,,
